release_time,title,event_family,catalyst_category,country,source,calendar_id,unit,scale,previous,forecast,actual,previous_value,forecast_value,actual_value,surprise,surprise_basis,surprise_side,raw_surprise_side,market_bias_side,market_bias_label,market_bias_score,market_rule_direction,market_rule_confidence,market_rule_note
2024-07-30 14:00:00,JOLTS Job Openings*,labor,labor,US,BLS,15678597 2024-07-30 14:00:00 +0000 UTC JOLTS Job Openings* United States-Job Openings-JOLTS Job Openings*,Person,M,8.23M,8M,7.91M,8230000.0,8000000.0,7910000.0,-90000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2024-07-31 12:15:00,ADP National Employment*,labor,labor,US,ADP,15792058 2024-07-31 12:15:00 +0000 UTC ADP National Employment* United States-ADP-ADP National Employment*,Person,K,155K,150K,111K,155000.0,150000.0,111000.0,-39000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2024-07-31 18:00:00,Fed Funds Tgt Rate *,fomc_rates,central_bank,US,FOMC,15671046 2024-07-31 18:00:00 +0000 UTC Fed Funds Tgt Rate * United States-Fed policy decision-Fed Funds Tgt Rate *,%,,5.375%,,5.375%,5.375,,5.375,0.0,actual_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher rates or hawkish guidance are usually bearish for rate-sensitive equities.
2024-08-01 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,16035854 2024-08-01 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,235K,236K,250K,235000.0,236000.0,250000.0,14000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2024-08-01 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,15678610 2024-08-01 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,48.5,48.8,46.8,48.5,48.8,46.8,-2.0,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-08-02 12:30:00,Non-Farm Payrolls*,nonfarm_payrolls,labor,US,BLS,15772936 2024-08-02 12:30:00 +0000 UTC Non-Farm Payrolls* United States-Employment-Non-Farm Payrolls*,Person,K,118K,175K,89K,118000.0,175000.0,89000.0,-86000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2024-08-02 12:30:00,Unemployment Rate*,unemployment_rate,labor,US,BLS,15772936 2024-08-02 12:30:00 +0000 UTC Unemployment Rate* United States-Employment-Unemployment Rate*,%,,4.1%,4.1%,4.3%,4.1,4.1,4.3,0.20000000000000018,actual_vs_forecast,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2024-08-05 13:45:00,S&P Global Comp Final PMI,ism_pmi,growth,US,Markit,15824396 2024-08-05 13:45:00 +0000 UTC S&P Global Comp Final PMI United States-PMI-S&P Global Comp Final PMI,Index (diffusion),,54.8,,54.3,54.8,,54.3,-0.5,actual_vs_previous,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-08-05 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,15732632 2024-08-05 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,48.8,51,51.4,48.8,51.0,51.4,0.3999999999999986,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-08-08 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,16035855 2024-08-08 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,250K,240K,234K,250000.0,240000.0,234000.0,-6000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2024-08-14 12:30:00,"CPI MM, SA*",cpi,inflation,US,BLS,"15772966 2024-08-14 12:30:00 +0000 UTC CPI MM, SA* United States-CPI-CPI MM, SA*",%,,-0.1%,0.2%,0.2%,-0.1,0.2,0.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2024-08-14 12:30:00,"CPI YY, NSA*",cpi,inflation,US,BLS,"15772966 2024-08-14 12:30:00 +0000 UTC CPI YY, NSA* United States-CPI-CPI YY, NSA*",%,,3%,3%,2.9%,3.0,3.0,2.9,-0.10000000000000009,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2024-08-14 12:30:00,"Core CPI MM, SA*",core_cpi,inflation,US,BLS,"15772966 2024-08-14 12:30:00 +0000 UTC Core CPI MM, SA* United States-CPI-Core CPI MM, SA*",%,,0.1%,0.2%,0.2%,0.1,0.2,0.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2024-08-14 12:30:00,"Core CPI YY, NSA*",core_cpi,inflation,US,BLS,"15772966 2024-08-14 12:30:00 +0000 UTC Core CPI YY, NSA* United States-CPI-Core CPI YY, NSA*",%,,3.3%,3.2%,3.2%,3.3,3.2,3.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2024-08-15 12:30:00,Retail Sales MM *,retail_sales,growth,US,Dept of Commerce,15773128 2024-08-15 12:30:00 +0000 UTC Retail Sales MM * United States-Retail Sales-Retail Sales MM *,%,,-0.3%,0.3%,1.1%,-0.3,0.3,1.1,0.8,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-08-15 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,16035856 2024-08-15 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,234K,235K,228K,234000.0,235000.0,228000.0,-7000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2024-08-16 12:30:00,Building Permits: Number *,other,other,US,Dept of Commerce,15773038 2024-08-16 12:30:00 +0000 UTC Building Permits: Number * United States-House Starts-Building Permits: Number *,Number of,M,1.446M,1.429M,1.396M,1446000.0,1429000.0,1396000.0,-33000.0,actual_vs_forecast,negative,negative,market_unknown,mixed,-0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2024-08-22 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,16035857 2024-08-22 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,228K,230K,233K,228000.0,230000.0,233000.0,3000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2024-08-22 13:45:00,S&P Global Comp Flash PMI,ism_pmi,growth,US,Markit,15821347 2024-08-22 13:45:00 +0000 UTC S&P Global Comp Flash PMI United States-Composite PMI-S&P Global Comp Flash PMI,Index (diffusion),,55,53.5,54.1,55.0,53.5,54.1,0.6000000000000014,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-08-22 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,15818532 2024-08-22 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,3.9M,3.93M,3.95M,3900000.0,3930000.0,3950000.0,20000.0,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-08-29 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,16035858 2024-08-29 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,233K,232K,232K,233000.0,232000.0,232000.0,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2024-09-03 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,15823778 2024-09-03 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,46.8,47.5,47.2,46.8,47.5,47.2,-0.29999999999999716,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-09-04 14:00:00,JOLTS Job Openings*,labor,labor,US,BLS,15823511 2024-09-04 14:00:00 +0000 UTC JOLTS Job Openings* United States-Job Openings-JOLTS Job Openings*,Person,M,7.91M,8.1M,7.673M,7910000.0,8100000.0,7673000.0,-427000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2024-09-05 12:15:00,ADP National Employment*,labor,labor,US,ADP,15792059 2024-09-05 12:15:00 +0000 UTC ADP National Employment* United States-ADP-ADP National Employment*,Person,K,111K,145K,99K,111000.0,145000.0,99000.0,-46000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2024-09-05 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,16035859 2024-09-05 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,232K,230K,227K,232000.0,230000.0,227000.0,-3000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2024-09-05 13:45:00,S&P Global Comp Final PMI,ism_pmi,growth,US,Markit,15824398 2024-09-05 13:45:00 +0000 UTC S&P Global Comp Final PMI United States-PMI-S&P Global Comp Final PMI,Index (diffusion),,54.3,,54.6,54.3,,54.6,0.30000000000000426,actual_vs_previous,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-09-05 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,15823780 2024-09-05 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,51.4,51.1,51.5,51.4,51.1,51.5,0.3999999999999986,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-09-06 12:30:00,Non-Farm Payrolls*,nonfarm_payrolls,labor,US,BLS,15772938 2024-09-06 12:30:00 +0000 UTC Non-Farm Payrolls* United States-Employment-Non-Farm Payrolls*,Person,K,89K,160K,142K,89000.0,160000.0,142000.0,-18000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2024-09-06 12:30:00,Unemployment Rate*,unemployment_rate,labor,US,BLS,15772938 2024-09-06 12:30:00 +0000 UTC Unemployment Rate* United States-Employment-Unemployment Rate*,%,,4.3%,4.2%,4.2%,4.3,4.2,4.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2024-09-11 12:30:00,"CPI MM, SA*",cpi,inflation,US,BLS,"15772967 2024-09-11 12:30:00 +0000 UTC CPI MM, SA* United States-CPI-CPI MM, SA*",%,,0.2%,0.2%,,0.2,0.2,,0.0,forecast_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2024-09-11 12:30:00,"CPI YY, NSA*",cpi,inflation,US,BLS,"15772967 2024-09-11 12:30:00 +0000 UTC CPI YY, NSA* United States-CPI-CPI YY, NSA*",%,,2.9%,2.6%,,2.9,2.6,,-0.2999999999999998,forecast_vs_previous,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2024-09-11 12:30:00,"Core CPI MM, SA*",core_cpi,inflation,US,BLS,"15772967 2024-09-11 12:30:00 +0000 UTC Core CPI MM, SA* United States-CPI-Core CPI MM, SA*",%,,0.2%,0.2%,,0.2,0.2,,0.0,forecast_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2024-09-11 12:30:00,"Core CPI YY, NSA*",core_cpi,inflation,US,BLS,"15772967 2024-09-11 12:30:00 +0000 UTC Core CPI YY, NSA* United States-CPI-Core CPI YY, NSA*",%,,3.2%,3.2%,,3.2,3.2,,0.0,forecast_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2024-09-12 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,16035860 2024-09-12 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,227K,230K,,227000.0,230000.0,,3000.0,forecast_vs_previous,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2024-09-17 12:30:00,Retail Sales MM *,retail_sales,growth,US,Dept of Commerce,15773129 2024-09-17 12:30:00 +0000 UTC Retail Sales MM * United States-Retail Sales-Retail Sales MM *,%,,1.1%,-0.2%,0.1%,1.1,-0.2,0.1,0.30000000000000004,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-09-18 12:30:00,Building Permits: Number *,other,other,US,Dept of Commerce,15773039 2024-09-18 12:30:00 +0000 UTC Building Permits: Number * United States-House Starts-Building Permits: Number *,Number of,M,1.396M,1.41M,1.475M,1396000.0,1410000.0,1475000.0,65000.0,actual_vs_forecast,positive,positive,market_unknown,mixed,0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2024-09-18 18:00:00,Fed Funds Tgt Rate *,fomc_rates,central_bank,US,FOMC,15671053 2024-09-18 18:00:00 +0000 UTC Fed Funds Tgt Rate * United States-Fed policy decision-Fed Funds Tgt Rate *,%,,5.375%,,4.875%,5.375,,4.875,-0.5,actual_vs_previous,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher rates or hawkish guidance are usually bearish for rate-sensitive equities.
2024-09-19 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,16035861 2024-09-19 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,231K,230K,219K,231000.0,230000.0,219000.0,-11000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2024-09-19 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,15818533 2024-09-19 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,3.96M,3.9M,3.86M,3960000.0,3900000.0,3860000.0,-40000.0,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-09-23 13:45:00,S&P Global Comp Flash PMI,ism_pmi,growth,US,Markit,15821365 2024-09-23 13:45:00 +0000 UTC S&P Global Comp Flash PMI United States-Composite PMI-S&P Global Comp Flash PMI,Index (diffusion),,54.1,,,54.1,,,,unknown,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-09-26 12:30:00,GDP Cons Spending Final*,gdp,growth,US,Dept of Commerce,15506358 2024-09-26 12:30:00 +0000 UTC GDP Cons Spending Final* United States-GDP Final-GDP Cons Spending Final*,%,,1.5%,,,1.5,,,,unknown,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-09-26 12:30:00,GDP Final*,gdp,growth,US,Dept of Commerce,15506358 2024-09-26 12:30:00 +0000 UTC GDP Final* United States-GDP Final-GDP Final*,%,,1.4%,2.9%,,1.4,2.9,,1.5,forecast_vs_previous,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2024-09-26 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,16035862 2024-09-26 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,219K,225K,,219000.0,225000.0,,6000.0,forecast_vs_previous,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2024-11-01 12:30:00,Non-Farm Payrolls*,nonfarm_payrolls,labor,US,BLS,15772940 2024-11-01 12:30:00 +0000 UTC Non-Farm Payrolls* United States-Employment-Non-Farm Payrolls*,Person,K,223K,113K,12K,223000.0,113000.0,12000.0,-101000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2024-11-01 12:30:00,Unemployment Rate*,unemployment_rate,labor,US,BLS,15772940 2024-11-01 12:30:00 +0000 UTC Unemployment Rate* United States-Employment-Unemployment Rate*,%,,4.1%,4.1%,4.1%,4.1,4.1,4.1,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-01-24 14:45:00,S&P Global Comp Flash PMI,ism_pmi,growth,US,Markit,16192959 2025-01-24 14:45:00 +0000 UTC S&P Global Comp Flash PMI United States-Composite PMI-S&P Global Comp Flash PMI,Index (diffusion),,56.6,,52.4,56.6,,52.4,-4.200000000000003,actual_vs_previous,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-02-03 15:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,16116352 2025-02-03 15:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,49.2,49.8,50.9,49.2,49.8,50.9,1.1000000000000014,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-02-13 13:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,16220274 2025-02-13 13:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,220K,215K,213K,220000.0,215000.0,213000.0,-2000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-02-21 14:45:00,S&P Global Comp PMI Flash,ism_pmi,growth,US,Markit,16103674 2025-02-21 14:45:00 +0000 UTC S&P Global Comp PMI Flash United States-Composite PMI-S&P Global Comp PMI Flash,Index (diffusion),,52.4,,50.4,52.4,,50.4,-2.0,actual_vs_previous,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-03-03 15:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,16271163 2025-03-03 15:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,50.9,50.8,,50.9,50.8,,-0.10000000000000142,forecast_vs_previous,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-03-06 13:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,16220277 2025-03-06 13:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,242K,235K,222K,242000.0,235000.0,222000.0,-13000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-03-07 13:30:00,Non-Farm Payrolls*,nonfarm_payrolls,labor,US,BLS,16261821 2025-03-07 13:30:00 +0000 UTC Non-Farm Payrolls* United States-Employment-Non-Farm Payrolls*,Person,K,125K,160K,151K,125000.0,160000.0,151000.0,-9000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-03-07 13:30:00,Unemployment Rate*,unemployment_rate,labor,US,BLS,16261821 2025-03-07 13:30:00 +0000 UTC Unemployment Rate* United States-Employment-Unemployment Rate*,%,,4%,4%,4.1%,4.0,4.0,4.1,0.09999999999999964,actual_vs_forecast,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-04-30 12:15:00,ADP National Employment,labor,labor,US,ADP,16162820 2025-04-30 12:15:00 +0000 UTC ADP National Employment United States-ADP-ADP National Employment,Person,K,147K,115K,62K,147000.0,115000.0,62000.0,-53000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-05-22 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285268 2025-05-22 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,229K,230K,227K,229000.0,230000.0,227000.0,-3000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-06-04 12:15:00,ADP National Employment,labor,labor,US,ADP,16136001 2025-06-04 12:15:00 +0000 UTC ADP National Employment United States-ADP-ADP National Employment,Person,K,60K,110K,37K,60000.0,110000.0,37000.0,-73000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-06-06 12:30:00,Non-Farm Payrolls,nonfarm_payrolls,labor,US,BLS,15896304 2025-06-06 12:30:00 +0000 UTC Non-Farm Payrolls United States-Employment-Non-Farm Payrolls,Person,K,147K,130K,139K,147000.0,130000.0,139000.0,9000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-06-06 12:30:00,Unemployment Rate,unemployment_rate,labor,US,BLS,15896304 2025-06-06 12:30:00 +0000 UTC Unemployment Rate United States-Employment-Unemployment Rate,%,,4.2%,4.2%,4.2%,4.2,4.2,4.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-07-23 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,16173487 2025-07-23 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,4.04M,4M,3.93M,4040000.0,4000000.0,3930000.0,-70000.0,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-07-24 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285276 2025-07-24 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,221K,226K,217K,221000.0,226000.0,217000.0,-9000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-07-24 13:45:00,S&P Global Comp PMI Flash,ism_pmi,growth,US,Markit,16192962 2025-07-24 13:45:00 +0000 UTC S&P Global Comp PMI Flash United States-Composite PMI-S&P Global Comp PMI Flash,Index (diffusion),,52.8,,54.6,52.8,,54.6,1.8000000000000043,actual_vs_previous,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2025-07-29 14:00:00,JOLTS Job Openings,labor,labor,US,BLS,16193384 2025-07-29 14:00:00 +0000 UTC JOLTS Job Openings United States-Job Openings-JOLTS Job Openings,Person,M,7.712M,7.5M,7.437M,7712000.0,7500000.0,7437000.0,-63000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-07-30 12:15:00,ADP National Employment,labor,labor,US,ADP,16162705 2025-07-30 12:15:00 +0000 UTC ADP National Employment United States-ADP-ADP National Employment,Person,K,-23K,75K,104K,-23000.0,75000.0,104000.0,29000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2025-07-30 18:00:00,Fed Funds Tgt Rate,fomc_rates,central_bank,US,FOMC,16090541 2025-07-30 18:00:00 +0000 UTC Fed Funds Tgt Rate United States-Fed policy decision-Fed Funds Tgt Rate,%,,4.375%,,4.375%,4.375,,4.375,0.0,actual_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher rates or hawkish guidance are usually bearish for rate-sensitive equities.
2025-07-31 12:30:00,Initial Jobless Clm,jobless_claims,labor,US,Dept of Labor,16285278 2025-07-31 12:30:00 +0000 UTC Initial Jobless Clm United States-Jobless-Initial Jobless Clm,Person,K,217K,224K,218K,217000.0,224000.0,218000.0,-6000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2025-08-01 12:30:00,Non-Farm Payrolls,nonfarm_payrolls,labor,US,BLS,15896306 2025-08-01 12:30:00 +0000 UTC Non-Farm Payrolls United States-Employment-Non-Farm Payrolls,Person,K,14K,110K,73K,14000.0,110000.0,73000.0,-37000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
