release_time,title,event_family,catalyst_category,country,source,calendar_id,unit,scale,previous,forecast,actual,previous_value,forecast_value,actual_value,surprise,surprise_basis,surprise_side,raw_surprise_side,market_bias_side,market_bias_label,market_bias_score,market_rule_direction,market_rule_confidence,market_rule_note
2018-06-07 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13780405 2018-06-07 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,222K,225K,223K,222000.0,225000.0,223000.0,-2000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-06-12 12:30:00,"Core CPI YY, NSA*",core_cpi,inflation,US,BLS,"13741112 2018-06-12 12:30:00 +0000 UTC Core CPI YY, NSA* United States-CPI-Core CPI YY, NSA*",%,,2.1%,2.2%,2.2%,2.1,2.2,2.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-06-12 12:30:00,"CPI MM, SA*",cpi,inflation,US,BLS,"13782498 2018-06-12 12:30:00 +0000 UTC CPI MM, SA* United States-CPI-CPI MM, SA*",%,,0.3%,0.2%,0.2%,0.3,0.2,0.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-06-12 12:30:00,"Core CPI MM, SA*",core_cpi,inflation,US,BLS,"13814887 2018-06-12 12:30:00 +0000 UTC Core CPI MM, SA* United States-CPI-Core CPI MM, SA*",%,,0.1%,0.2%,0.2%,0.1,0.2,0.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-06-12 12:30:00,"CPI YY, NSA*",cpi,inflation,US,BLS,"13883498 2018-06-12 12:30:00 +0000 UTC CPI YY, NSA* United States-CPI-CPI YY, NSA*",%,,2.5%,2.7%,2.8%,2.5,2.7,2.8,0.09999999999999964,actual_vs_forecast,positive,positive,market_negative,bearish,-1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-06-13 18:00:00,Fed Funds Tgt Rate *,fomc_rates,central_bank,US,FOMC,13732431 2018-06-13 18:00:00 +0000 UTC Fed Funds Tgt Rate * United States-Fed policy decision-Fed Funds Tgt Rate *,%,,1.625%,,1.875%,1.625,,1.875,0.25,actual_vs_previous,positive,positive,market_negative,bearish,-1.0,higher_is_bearish,1.0,Higher rates or hawkish guidance are usually bearish for rate-sensitive equities.
2018-06-14 12:30:00,Retail Sales MM *,retail_sales,growth,US,Dept of Commerce,13798801 2018-06-14 12:30:00 +0000 UTC Retail Sales MM * United States-Retail Sales-Retail Sales MM *,%,,0.3%,0.4%,1.3%,0.3,0.4,1.3,0.9,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-06-14 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13807397 2018-06-14 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,223K,224K,222K,223000.0,224000.0,222000.0,-2000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-06-19 12:30:00,Building Permits: Number *,other,other,US,Dept of Commerce,13921935 2018-06-19 12:30:00 +0000 UTC Building Permits: Number * United States-House Starts-Building Permits: Number *,Number of,M,1.352M,1.35M,1.301M,1352000.0,1350000.0,1301000.0,-49000.0,actual_vs_forecast,negative,negative,market_unknown,mixed,-0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2018-06-20 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,13743226 2018-06-20 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,5.47M,5.52M,5.43M,5470000.0,5520000.0,5430000.0,-90000.0,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-06-21 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13804101 2018-06-21 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,222K,220K,218K,222000.0,220000.0,218000.0,-2000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-06-22 13:45:00,S&P Global Comp Flash PMI,ism_pmi,growth,US,Markit,13710445 2018-06-22 13:45:00 +0000 UTC S&P Global Comp Flash PMI United States-Composite PMI-S&P Global Comp Flash PMI,Index (diffusion),,,,,,,,,unknown,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-06-28 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13786903 2018-06-28 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,218K,220K,222K,218000.0,220000.0,222000.0,2000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-06-28 12:30:00,GDP Final*,gdp,growth,US,Dept of Commerce,13928412 2018-06-28 12:30:00 +0000 UTC GDP Final* United States-GDP Final-GDP Final*,%,,2.9%,2.2%,2.2%,2.9,2.2,2.2,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-06-28 12:30:00,GDP Cons Spending Final*,gdp,growth,US,Dept of Commerce,13946177 2018-06-28 12:30:00 +0000 UTC GDP Cons Spending Final* United States-GDP Final-GDP Cons Spending Final*,%,,4.4%,,2.9%,4.4,,2.9,-1.5000000000000004,actual_vs_previous,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-07-02 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,14568352 2018-07-02 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,59,58.4,59.9,59.0,58.4,59.9,1.5,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-07-05 12:15:00,ADP National Employment*,adp_employment,labor,US,ADP,14590163 2018-07-05 12:15:00 +0000 UTC ADP National Employment* United States-ADP-ADP National Employment*,Person,K,302K,190K,407K,302000.0,190000.0,407000.0,217000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2018-07-05 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13804898 2018-07-05 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,222K,225K,228K,222000.0,225000.0,228000.0,3000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-07-05 13:45:00,S&P Global Comp Final PMI,ism_pmi,growth,US,Markit,14585216 2018-07-05 13:45:00 +0000 UTC S&P Global Comp Final PMI United States-PMI-S&P Global Comp Final PMI,Index (diffusion),,,,,,,,,unknown,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-07-05 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,13727744 2018-07-05 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,58,58.3,58.5,58.0,58.3,58.5,0.20000000000000284,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-07-06 12:30:00,Unemployment Rate*,unemployment_rate,labor,US,BLS,13775899 2018-07-06 12:30:00 +0000 UTC Unemployment Rate* United States-Employment-Unemployment Rate*,%,,3.8%,3.8%,4%,3.8,3.8,4.0,0.20000000000000018,actual_vs_forecast,positive,positive,market_negative,bearish,-0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2018-07-06 12:30:00,Non-Farm Payrolls*,nonfarm_payrolls,labor,US,BLS,13807998 2018-07-06 12:30:00 +0000 UTC Non-Farm Payrolls* United States-Employment-Non-Farm Payrolls*,Person,K,329K,195K,213K,329000.0,195000.0,213000.0,18000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2018-07-10 14:00:00,JOLTS Job Openings*,jolts_job_openings,labor,US,BLS,13942278 2018-07-10 14:00:00 +0000 UTC JOLTS Job Openings* United States-Job Openings-JOLTS Job Openings*,Person,M,6.877M,6.583M,7.016M,6877000.0,6583000.0,7016000.0,433000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2018-07-12 12:30:00,"Core CPI YY, NSA*",core_cpi,inflation,US,BLS,"13741614 2018-07-12 12:30:00 +0000 UTC Core CPI YY, NSA* United States-CPI-Core CPI YY, NSA*",%,,2.2%,2.3%,2.3%,2.2,2.3,2.3,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-07-12 12:30:00,"CPI MM, SA*",cpi,inflation,US,BLS,"13787686 2018-07-12 12:30:00 +0000 UTC CPI MM, SA* United States-CPI-CPI MM, SA*",%,,0.2%,0.2%,0.1%,0.2,0.2,0.1,-0.1,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-07-12 12:30:00,"Core CPI MM, SA*",core_cpi,inflation,US,BLS,"13809878 2018-07-12 12:30:00 +0000 UTC Core CPI MM, SA* United States-CPI-Core CPI MM, SA*",%,,0.2%,0.2%,0.1%,0.2,0.2,0.1,-0.1,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-07-12 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13823975 2018-07-12 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,228K,225K,216K,228000.0,225000.0,216000.0,-9000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-07-12 12:30:00,"CPI YY, NSA*",cpi,inflation,US,BLS,"13877111 2018-07-12 12:30:00 +0000 UTC CPI YY, NSA* United States-CPI-CPI YY, NSA*",%,,2.8%,2.9%,2.9%,2.8,2.9,2.9,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-07-16 12:30:00,Retail Sales MM *,retail_sales,growth,US,Dept of Commerce,13784906 2018-07-16 12:30:00 +0000 UTC Retail Sales MM * United States-Retail Sales-Retail Sales MM *,%,,1.3%,0.5%,-0.3%,1.3,0.5,-0.3,-0.8,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-07-18 12:30:00,Building Permits: Number *,other,other,US,Dept of Commerce,13944676 2018-07-18 12:30:00 +0000 UTC Building Permits: Number * United States-House Starts-Building Permits: Number *,Number of,M,1.301M,1.33M,1.273M,1301000.0,1330000.0,1273000.0,-57000.0,actual_vs_forecast,negative,negative,market_unknown,mixed,-0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2018-07-19 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13791804 2018-07-19 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,216K,220K,205K,216000.0,220000.0,205000.0,-15000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-07-23 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,13753807 2018-07-23 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,5.43M,5.44M,5.45M,5430000.0,5440000.0,5450000.0,10000.0,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-07-24 13:45:00,S&P Global Comp Flash PMI,ism_pmi,growth,US,Markit,13743917 2018-07-24 13:45:00 +0000 UTC S&P Global Comp Flash PMI United States-Composite PMI-S&P Global Comp Flash PMI,Index (diffusion),,,,,,,,,unknown,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-07-26 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13820683 2018-07-26 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,205K,215K,210K,205000.0,215000.0,210000.0,-5000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-08-01 12:15:00,ADP National Employment*,adp_employment,labor,US,ADP,14590068 2018-08-01 12:15:00 +0000 UTC ADP National Employment* United States-ADP-ADP National Employment*,Person,K,407K,185K,193K,407000.0,185000.0,193000.0,8000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2018-08-01 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,14568414 2018-08-01 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,59.9,59.5,58.1,59.9,59.5,58.1,-1.3999999999999986,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-08-01 18:00:00,Fed Funds Tgt Rate *,fomc_rates,central_bank,US,FOMC,13729238 2018-08-01 18:00:00 +0000 UTC Fed Funds Tgt Rate * United States-Fed policy decision-Fed Funds Tgt Rate *,%,,1.875%,,1.875%,1.875,,1.875,0.0,actual_vs_previous,flat,flat,market_neutral,neutral,-0.0,higher_is_bearish,1.0,Higher rates or hawkish guidance are usually bearish for rate-sensitive equities.
2018-08-02 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13775503 2018-08-02 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,210K,220K,207K,210000.0,220000.0,207000.0,-13000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-08-03 12:30:00,Non-Farm Payrolls*,nonfarm_payrolls,labor,US,BLS,13766703 2018-08-03 12:30:00 +0000 UTC Non-Farm Payrolls* United States-Employment-Non-Farm Payrolls*,Person,K,213K,190K,55K,213000.0,190000.0,55000.0,-135000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2018-08-03 12:30:00,Unemployment Rate*,unemployment_rate,labor,US,BLS,13788101 2018-08-03 12:30:00 +0000 UTC Unemployment Rate* United States-Employment-Unemployment Rate*,%,,4%,3.9%,3.8%,4.0,3.9,3.8,-0.10000000000000009,actual_vs_forecast,negative,negative,market_positive,bullish,0.35,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2018-08-03 13:45:00,S&P Global Comp Final PMI,ism_pmi,growth,US,Markit,14585503 2018-08-03 13:45:00 +0000 UTC S&P Global Comp Final PMI United States-PMI-S&P Global Comp Final PMI,Index (diffusion),,,,,,,,,unknown,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-08-03 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,13734029 2018-08-03 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,58.5,58.6,57.5,58.5,58.6,57.5,-1.1000000000000014,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-08-07 14:00:00,JOLTS Job Openings*,jolts_job_openings,labor,US,BLS,13941289 2018-08-07 14:00:00 +0000 UTC JOLTS Job Openings* United States-Job Openings-JOLTS Job Openings*,Person,M,7.016M,6.646M,7.23M,7016000.0,6646000.0,7230000.0,584000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2018-08-09 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13781199 2018-08-09 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,207K,220K,210K,207000.0,220000.0,210000.0,-10000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-08-10 12:30:00,"Core CPI YY, NSA*",core_cpi,inflation,US,BLS,"13709542 2018-08-10 12:30:00 +0000 UTC Core CPI YY, NSA* United States-CPI-Core CPI YY, NSA*",%,,2.3%,2.3%,2.4%,2.3,2.3,2.4,0.10000000000000009,actual_vs_forecast,positive,positive,market_negative,bearish,-1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-08-10 12:30:00,"CPI MM, SA*",cpi,inflation,US,BLS,"13768699 2018-08-10 12:30:00 +0000 UTC CPI MM, SA* United States-CPI-CPI MM, SA*",%,,0.1%,0.2%,0.1%,0.1,0.2,0.1,-0.1,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-08-10 12:30:00,"Core CPI MM, SA*",core_cpi,inflation,US,BLS,"13800596 2018-08-10 12:30:00 +0000 UTC Core CPI MM, SA* United States-CPI-Core CPI MM, SA*",%,,0.1%,0.2%,0.1%,0.1,0.2,0.1,-0.1,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-08-10 12:30:00,"CPI YY, NSA*",cpi,inflation,US,BLS,"13890782 2018-08-10 12:30:00 +0000 UTC CPI YY, NSA* United States-CPI-CPI YY, NSA*",%,,2.9%,3%,2.9%,2.9,3.0,2.9,-0.10000000000000009,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-08-15 12:30:00,Retail Sales MM *,retail_sales,growth,US,Dept of Commerce,13817592 2018-08-15 12:30:00 +0000 UTC Retail Sales MM * United States-Retail Sales-Retail Sales MM *,%,,-0.3%,0.1%,0.6%,-0.3,0.1,0.6,0.5,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-08-16 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13777802 2018-08-16 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,210K,215K,206K,210000.0,215000.0,206000.0,-9000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-08-16 12:30:00,Building Permits: Number *,other,other,US,Dept of Commerce,13955443 2018-08-16 12:30:00 +0000 UTC Building Permits: Number * United States-House Starts-Building Permits: Number *,Number of,M,1.273M,1.31M,1.311M,1273000.0,1310000.0,1311000.0,1000.0,actual_vs_forecast,positive,positive,market_unknown,mixed,0.0,unknown,0.0,No reliable one-number market direction rule; treat as a volatility catalyst.
2018-08-22 14:00:00,Existing Home Sales,home_sales,growth,US,NAR,13727545 2018-08-22 14:00:00 +0000 UTC Existing Home Sales United States-Existing Homes-Existing Home Sales,Number of,M,5.45M,5.4M,5.38M,5450000.0,5400000.0,5380000.0,-20000.0,actual_vs_forecast,negative,negative,market_negative,bearish,-0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-08-23 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13771511 2018-08-23 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,206K,215K,207K,206000.0,215000.0,207000.0,-8000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-08-23 13:45:00,S&P Global Comp Flash PMI,ism_pmi,growth,US,Markit,13746909 2018-08-23 13:45:00 +0000 UTC S&P Global Comp Flash PMI United States-Composite PMI-S&P Global Comp Flash PMI,Index (diffusion),,,,,,,,,unknown,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-08-30 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13812595 2018-08-30 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,207K,214K,211K,207000.0,214000.0,211000.0,-3000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-09-04 14:00:00,ISM Manufacturing PMI,ism_pmi,growth,US,ISM,14567826 2018-09-04 14:00:00 +0000 UTC ISM Manufacturing PMI United States-ISM - man-ISM Manufacturing PMI,Index,,58.1,57.7,60.5,58.1,57.7,60.5,2.799999999999997,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-09-06 12:15:00,ADP National Employment*,adp_employment,labor,US,ADP,14590266 2018-09-06 12:15:00 +0000 UTC ADP National Employment* United States-ADP-ADP National Employment*,Person,K,193K,190K,190K,193000.0,190000.0,190000.0,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2018-09-06 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13771010 2018-09-06 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,211K,214K,201K,211000.0,214000.0,201000.0,-13000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
2018-09-06 13:45:00,S&P Global Comp Final PMI,ism_pmi,growth,US,Markit,14585405 2018-09-06 13:45:00 +0000 UTC S&P Global Comp Final PMI United States-PMI-S&P Global Comp Final PMI,Index (diffusion),,,,,,,,,unknown,flat,flat,market_neutral,neutral,0.0,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-09-06 14:00:00,ISM N-Mfg PMI,ism_pmi,growth,US,ISM,13736731 2018-09-06 14:00:00 +0000 UTC ISM N-Mfg PMI United States-ISM - non man-ISM N-Mfg PMI,Index,,57.5,56.8,59.5,57.5,56.8,59.5,2.700000000000003,actual_vs_forecast,positive,positive,market_positive,bullish,0.7,higher_is_bullish,0.7,Stronger growth data is usually risk-on unless it renews inflation or Fed pressure.
2018-09-07 12:30:00,Non-Farm Payrolls*,nonfarm_payrolls,labor,US,BLS,13720346 2018-09-07 12:30:00 +0000 UTC Non-Farm Payrolls* United States-Employment-Non-Farm Payrolls*,Person,K,55K,191K,251K,55000.0,191000.0,251000.0,60000.0,actual_vs_forecast,positive,positive,market_negative,bearish,-0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2018-09-07 12:30:00,Unemployment Rate*,unemployment_rate,labor,US,BLS,13803396 2018-09-07 12:30:00 +0000 UTC Unemployment Rate* United States-Employment-Unemployment Rate*,%,,3.8%,3.8%,3.8%,3.8,3.8,3.8,0.0,actual_vs_forecast,flat,flat,market_neutral,neutral,-0.0,higher_is_mixed_bearish,0.35,"Higher unemployment or claims are mixed: dovish for rates, but bearish if growth fear dominates."
2018-09-11 14:00:00,JOLTS Job Openings*,jolts_job_openings,labor,US,BLS,13913548 2018-09-11 14:00:00 +0000 UTC JOLTS Job Openings* United States-Job Openings-JOLTS Job Openings*,Person,M,7.23M,,7.19M,7230000.0,,7190000.0,-40000.0,actual_vs_previous,negative,negative,market_positive,bullish,0.6,higher_is_mixed_bearish,0.6,Stronger payrolls can pressure NQ when the market reads them as higher-for-longer Fed policy.
2018-09-13 12:30:00,"Core CPI YY, NSA*",core_cpi,inflation,US,BLS,"13747505 2018-09-13 12:30:00 +0000 UTC Core CPI YY, NSA* United States-CPI-Core CPI YY, NSA*",%,,2.4%,2.4%,2.2%,2.4,2.4,2.2,-0.19999999999999973,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-09-13 12:30:00,"Core CPI MM, SA*",core_cpi,inflation,US,BLS,"13801086 2018-09-13 12:30:00 +0000 UTC Core CPI MM, SA* United States-CPI-Core CPI MM, SA*",%,,0.1%,0.2%,0.1%,0.1,0.2,0.1,-0.1,actual_vs_forecast,negative,negative,market_positive,bullish,1.0,higher_is_bearish,1.0,Higher inflation is usually bearish for NQ because it can lift yields and reduce rate-cut odds.
2018-09-13 12:30:00,Initial Jobless Clm*,jobless_claims,labor,US,Dept of Labor,13802404 2018-09-13 12:30:00 +0000 UTC Initial Jobless Clm* United States-Jobless-Initial Jobless Clm*,Person,K,201K,210K,204K,201000.0,210000.0,204000.0,-6000.0,actual_vs_forecast,negative,negative,market_positive,bullish,0.7,higher_is_bearish,0.7,Higher jobless claims have recently behaved more like growth stress than a dovish-rate signal for NQ.
